UID,Humidity,Temperature,Age,Quantity,MTTF 
3935,71.1,88.79,11,35696,294
3936,60.73,53.39,8,26149,428
3937,61.58,68.56,5,37817,344
3938,90.75,39.28,15,40606,399
3939,58.41,57.7,13,62032,305
3940,78.05,69.51,14,66916,400
3941,97.13,89.11,17,56187,231
3942,82.53,46.09,12,47783,402
3943,47.38,48.11,5,61699,442
3944,24.03,77.7,12,34934,384
3945,22.02,79.12,5,44385,517
3946,48.63,73.02,7,72161,414
3947,43.17,64.84,12,72931,248
3948,38.23,76.43,14,58085,251
3949,71.73,50.99,8,62044,431
3950,10.74,47.8,14,73094,82
3951,16.3,58.13,3,58183,541
3952,90.07,80.56,7,48995,152
3953,91.84,43.85,10,49075,220
3954,92.76,37.75,3,23495,162
3955,56.72,84.12,9,30010,346
3956,61.97,94.81,1,65972,141
3957,89.13,35.52,15,50423,583
3958,60.25,70.27,16,32621,490
3959,86.77,39.97,4,63341,272
3960,14.75,86.38,1,67637,392
3961,75.16,37.06,8,51997,100
3962,83.96,51.1,11,41208,279
3963,29.5,53.72,5,61124,154
3964,33.61,74.93,16,24392,67
3965,76.4,49.63,9,71160,137
3966,93.72,51.33,14,56351,482
3967,58.6,44.8,9,37562,322
3968,77.63,93.36,3,74105,558
3969,36.41,61.44,13,75127,143
3970,9.91,69.58,2,55617,273
3971,14.0,44.87,6,60579,77
3972,42.13,94.94,3,53206,266
3973,40.45,71.46,12,34591,384
3974,28.4,68.32,3,79064,393
3975,33.48,94.97,7,64310,337
3976,74.42,42.05,14,36234,535
3977,7.1,48.26,3,54301,574
3978,80.77,57.2,8,37366,539
3979,75.6,53.58,10,54481,343
3980,96.42,70.54,5,75089,426
3981,68.2,51.4,3,49113,224
3982,19.67,79.59,13,44135,451
3983,29.14,62.81,16,41777,493
3984,94.91,39.02,14,28967,278
3985,23.39,86.52,3,47710,106
3986,9.76,43.9,10,44639,447
3987,45.96,78.96,9,46806,105
3988,32.68,45.88,15,65646,245
3989,17.85,64.88,6,38087,177
3990,92.05,45.2,5,41535,297
3991,21.89,65.41,15,65515,67
3992,90.42,86.15,2,28720,561
3993,88.5,91.32,16,61182,80
3994,96.09,55.0,3,30328,258
3995,37.48,68.08,16,76614,398
3996,55.58,46.26,15,43177,460
3997,43.28,47.7,10,64092,292
3998,22.87,71.35,13,44565,375
3999,49.49,63.69,13,78550,488
4000,11.49,36.05,11,31342,571
4001,12.67,53.74,13,57871,417
4002,54.54,41.35,16,52225,487
4003,99.15,94.89,8,65320,554
4004,83.46,83.29,12,37798,361
4005,74.64,63.85,13,51746,287
4006,82.23,67.66,15,73367,52
4007,11.5,54.3,7,48812,138
4008,47.95,66.06,6,56321,309
4009,49.55,61.67,3,34388,575
4010,60.78,49.89,11,71532,292
4011,65.89,83.15,10,54115,150
4012,9.72,77.64,15,30916,373
4013,74.78,65.28,10,39426,162
4014,75.51,91.26,3,45681,271
4015,21.85,51.8,14,43513,152
4016,87.35,91.65,17,36289,312
4017,20.75,40.29,12,48409,70
4018,66.06,39.44,1,28791,494
4019,57.7,71.91,10,66676,296
4020,91.54,81.1,10,60921,440
4021,68.84,56.16,4,31869,504
4022,55.98,44.28,9,42938,519
4023,43.18,37.04,10,63949,296
4024,52.31,87.58,2,24242,166
4025,23.93,40.0,1,59360,426
4026,45.25,63.88,6,69917,464
4027,98.4,94.82,7,42443,290
4028,54.57,85.02,17,67651,502
4029,14.84,46.53,11,76529,442
4030,20.48,47.1,7,49038,72
4031,37.68,63.76,14,39928,502
4032,67.54,35.48,1,45277,583
4033,52.31,76.44,14,67353,135
4034,65.14,68.89,16,29874,73
4035,44.73,87.19,13,42108,550
4036,11.94,71.36,13,63357,337
4037,50.06,64.75,2,59466,101
4038,58.12,68.99,4,23172,72
4039,67.5,89.69,11,48869,398
4040,67.67,70.34,2,53823,485
4041,66.33,35.81,1,23445,561
4042,87.7,40.33,7,28466,228
4043,93.7,88.16,13,33668,326
4044,24.83,69.49,8,52579,217
4045,8.89,59.77,17,78799,293
4046,47.49,59.84,13,60804,561
4047,26.44,35.71,13,23474,285
4048,74.58,57.85,5,68598,173
4049,87.98,44.28,8,63388,517
4050,7.5,86.2,12,55705,405
4051,79.15,91.08,10,42554,283
4052,85.03,91.45,11,36805,467
4053,77.86,64.68,11,24914,140
4054,68.63,73.42,6,50658,529
4055,29.83,72.93,14,30843,330
4056,33.32,72.96,5,78189,207
4057,39.02,61.02,7,56635,428
4058,27.95,49.16,8,76321,85
4059,37.91,39.97,11,30556,558
4060,66.05,82.02,6,64882,133
4061,78.09,74.57,7,32588,289
4062,53.08,39.05,2,50183,347
4063,48.28,88.97,2,61183,471
4064,30.47,48.54,11,47095,380
4065,35.03,79.72,10,41682,269
4066,55.68,79.63,12,55951,215
4067,99.67,52.45,13,77283,484
4068,83.49,52.88,13,68163,324
4069,33.83,57.18,3,60433,309
4070,88.83,54.12,10,68549,390
4071,15.32,48.17,3,30124,57
4072,92.17,37.78,12,76733,340
4073,41.03,42.19,7,64301,247
4074,15.32,37.2,6,36775,319
4075,76.02,36.49,15,28811,309
4076,46.42,49.86,13,58021,126
4077,20.89,53.86,10,29714,288
4078,34.98,76.42,11,25877,470
4079,35.13,80.69,14,45238,262
4080,95.33,82.56,3,56329,301
4081,64.85,79.3,1,66505,204
4082,39.56,74.25,12,79542,202
4083,11.04,64.77,12,57204,500
4084,31.68,80.45,7,30467,526
4085,82.35,45.16,14,40129,327
4086,35.02,52.37,2,63608,188
4087,56.21,53.99,1,52343,203
4088,61.79,59.84,11,53755,186
4089,29.6,52.89,14,75042,261
4090,81.08,60.34,16,27724,93
4091,57.62,76.5,16,35971,75
4092,55.79,90.52,16,55202,322
4093,7.5,63.15,17,66359,147
4094,92.37,74.48,3,66381,398
4095,84.65,60.29,3,53932,179
4096,36.68,69.63,1,76917,211
4097,86.89,83.68,5,69917,65
4098,57.07,59.13,16,75142,136
4099,22.97,89.82,10,43185,115
4100,49.26,80.8,12,27093,548
4101,93.2,52.75,2,35607,142
4102,38.31,40.4,4,78282,254
4103,20.82,58.81,17,24928,136
4104,59.25,42.67,10,49265,263
4105,65.0,41.73,16,36636,59
4106,37.69,81.28,17,74551,442
4107,91.17,64.67,4,55399,531
4108,79.39,57.6,12,73118,310
4109,31.61,42.61,7,32146,98
4110,17.35,76.67,12,62311,221
4111,78.76,87.11,6,43864,236
4112,63.14,92.03,10,77582,70
4113,68.19,91.61,14,40249,61
4114,39.5,67.55,14,66476,519
4115,11.18,82.93,9,74653,470
4116,24.58,82.81,4,25792,247
4117,75.11,61.92,14,76924,328
4118,9.08,91.6,11,57271,93
4119,16.16,42.67,3,60953,65
4120,82.2,51.66,11,62793,548
4121,50.21,35.2,3,67907,88
4122,13.07,61.73,9,30673,286
4123,33.61,81.41,12,65500,533
4124,88.24,85.54,15,51727,534
4125,48.77,60.6,5,54140,122
4126,66.98,56.03,9,27235,285
4127,39.69,94.84,7,26292,314
4128,73.61,48.92,2,54849,408
4129,31.31,46.65,1,70031,360
4130,73.16,62.99,6,40599,472
4131,40.78,59.74,8,38152,224
4132,67.38,57.35,15,30412,500
4133,18.15,44.47,3,23205,510
4134,23.72,54.18,2,48854,195
4135,24.42,39.51,11,53139,62
4136,24.4,39.53,11,71158,152
4137,31.56,51.85,13,55600,196
4138,79.17,44.61,5,68620,399
4139,5.17,48.02,4,67402,378
4140,85.45,45.21,16,28688,403
4141,48.13,36.57,4,50125,60
4142,49.45,54.06,8,75261,445
4143,37.51,38.54,3,49116,361
4144,59.59,68.49,14,65507,327
4145,85.32,66.67,15,23983,253
4146,75.91,78.34,6,32598,289
4147,87.4,78.06,2,46224,332
4148,78.78,86.69,2,52156,58
4149,97.09,85.13,17,48309,255
4150,11.08,85.69,9,63443,76
4151,10.46,62.93,7,37540,85
4152,13.86,75.13,15,63019,383
4153,44.85,51.06,14,78231,339
4154,66.96,44.85,12,46155,402
4155,40.9,60.72,1,59640,53
4156,39.57,53.14,7,56346,303
4157,55.18,82.13,4,54518,138
4158,50.52,41.34,1,44891,570
4159,48.92,87.9,10,47122,179
4160,48.51,54.51,3,31600,142
4161,41.56,66.79,4,56989,176
4162,14.3,41.5,10,76856,102
4163,22.12,44.86,14,77047,300
4164,11.97,91.34,13,74921,283
4165,98.0,93.68,9,46491,207
4166,60.42,41.78,16,33273,196
4167,19.8,36.16,3,55356,409
4168,82.73,55.12,15,69780,222
4169,54.22,90.77,10,41480,377
4170,24.65,75.83,7,39202,577
4171,80.36,40.39,15,63134,251
4172,6.48,88.37,7,57583,580
4173,22.67,39.96,9,25942,578
4174,21.68,59.92,10,39508,583
4175,8.67,88.48,4,30334,441
4176,23.45,49.86,14,65113,414
4177,63.84,51.33,2,55998,207
4178,9.31,91.59,17,79053,117
4179,34.18,68.45,16,26536,495
4180,10.19,55.58,14,23178,523
4181,98.75,52.72,11,73963,79
4182,85.83,83.01,15,23529,87
4183,28.05,52.14,4,73139,334
4184,15.7,68.25,6,44967,216
4185,83.29,49.5,4,55964,435
4186,13.81,63.68,16,37990,118
4187,74.58,77.13,6,66484,491
4188,71.01,87.5,9,48998,111
4189,90.93,47.34,10,44897,141
4190,81.46,43.87,4,71585,77
4191,8.74,52.01,7,67137,475
4192,8.11,66.77,2,53888,370
4193,5.18,35.57,4,45589,453
4194,28.78,60.52,3,70991,81
4195,17.69,88.38,11,51871,482
4196,47.08,66.53,2,49868,315
4197,34.83,80.29,4,43573,70
4198,36.55,74.95,13,31974,164
4199,65.88,79.89,13,74174,253
4200,77.13,36.86,3,42354,513
4201,5.76,92.44,3,77257,236
4202,61.86,38.27,3,38967,61
4203,50.41,53.53,12,58137,103
4204,79.88,77.39,13,23722,514
4205,91.25,63.72,2,27801,337
4206,29.12,80.44,2,49303,287
4207,64.87,63.06,10,30485,127
4208,95.98,74.8,10,64748,124
4209,13.34,70.34,10,79561,144
4210,50.89,73.94,12,56642,398
4211,52.39,79.99,15,75932,331
4212,54.24,72.76,16,67034,500
4213,79.79,48.53,4,41336,251
4214,60.28,72.64,8,78265,454
4215,60.81,74.18,1,58183,512
4216,67.56,54.15,12,63750,224
4217,85.49,67.01,17,37651,173
4218,77.26,79.59,9,73324,496
4219,90.98,93.18,11,44628,139
4220,71.62,53.28,8,24783,423
4221,37.7,49.94,3,47227,91
4222,97.75,44.17,9,75166,352
4223,10.77,74.35,8,64895,117
4224,92.53,40.14,8,37454,275
4225,64.58,83.02,7,76802,472
4226,39.28,71.48,17,40520,357
4227,40.65,81.27,12,34567,300
4228,20.57,58.49,10,54731,584
4229,90.41,43.88,3,51660,345
4230,28.2,92.46,10,23944,396
4231,31.52,79.81,10,52922,230
4232,79.76,87.83,11,53466,337
4233,61.9,77.59,10,35766,512
4234,81.03,77.6,2,27889,250
4235,22.88,85.84,8,25981,575
4236,42.2,68.08,8,29809,118
4237,71.04,82.19,7,66317,386
4238,34.57,71.27,13,64704,461
4239,92.63,81.61,14,59144,412
4240,52.67,50.78,8,52173,487
4241,95.19,67.99,16,42860,421
4242,80.97,64.31,11,61340,148
4243,23.76,43.52,9,49601,71
4244,63.59,81.64,13,73787,367
4245,5.55,49.54,3,37252,560
4246,5.25,60.58,16,46535,464
4247,56.05,76.5,13,46032,271
4248,30.27,66.62,11,56731,176
4249,42.2,71.14,15,64102,104
4250,56.99,53.63,8,26573,67
4251,70.08,89.25,8,50295,200
4252,83.53,86.38,12,37796,221
4253,82.56,62.72,2,57844,208
4254,99.6,87.75,8,42050,505
4255,26.25,74.89,16,73537,220
4256,96.08,57.18,13,57617,434
4257,22.46,69.56,11,33973,421
4258,41.75,80.75,11,31774,281
4259,58.37,36.89,11,63066,452
4260,82.11,82.86,11,71471,572
4261,85.98,74.08,8,47951,481
4262,58.16,49.14,14,51057,477
4263,35.49,75.89,16,29233,156
4264,99.87,84.17,6,77034,207
4265,8.68,45.7,6,76966,301
4266,83.4,42.2,2,45889,355
4267,80.91,37.69,17,28677,275
4268,69.9,84.51,8,62694,111
4269,92.92,55.02,9,67304,369
4270,31.8,77.67,9,73593,183
4271,77.94,72.2,9,28603,438
4272,66.21,50.26,11,54253,422
4273,54.32,79.31,11,37675,378
4274,21.93,61.78,15,49965,326
4275,24.29,44.2,14,43166,216
4276,35.45,40.06,2,59647,73
4277,41.42,57.54,9,45404,550
4278,59.53,78.41,14,68541,318
4279,68.17,72.44,2,47699,69
4280,8.77,87.27,7,68883,405
4281,38.91,53.22,3,64283,171
4282,78.29,44.8,13,23181,277
4283,56.75,57.86,17,68033,232
4284,7.96,55.19,3,63387,293
4285,55.41,89.48,7,42402,440
4286,46.4,93.16,11,50564,265
4287,14.97,60.5,3,63449,451
4288,43.33,86.64,14,69805,221
4289,29.56,35.99,5,40249,94
4290,5.05,37.94,2,46046,260
4291,10.6,84.03,6,43287,504
4292,99.85,90.68,10,33684,433
4293,99.96,53.51,3,25139,385
4294,54.6,38.67,13,72139,518
4295,72.02,60.04,15,34995,433
4296,8.24,51.02,12,58016,139
4297,82.25,42.96,13,24371,481
4298,18.46,42.25,10,78847,450
4299,58.4,37.47,3,32393,257
4300,59.26,51.32,17,48886,272
4301,13.05,60.4,9,52107,402
4302,51.51,45.0,3,47039,164
4303,38.47,94.96,16,61993,304
4304,23.21,65.26,8,63828,256
4305,48.53,49.71,3,51224,346
4306,18.53,40.97,5,33703,553
4307,83.02,43.46,6,24553,482
4308,23.11,75.01,8,24788,308
4309,67.23,59.45,14,79608,469
4310,68.02,65.7,2,28844,542
4311,15.32,84.02,7,51568,97
4312,44.7,78.42,13,72244,197
4313,69.68,81.07,3,24198,145
4314,93.18,43.79,17,39333,110
4315,84.76,86.31,13,34661,473
4316,22.75,91.06,9,64963,557
4317,35.27,78.04,15,63864,102
4318,12.67,85.82,4,54749,484
4319,65.2,65.4,16,64570,108
4320,82.99,42.64,9,64456,481
4321,61.91,71.09,11,24521,415
4322,93.64,69.01,11,40841,494
4323,17.6,39.66,11,33769,157
4324,12.58,72.67,10,43811,66
4325,96.6,50.16,5,76499,109
4326,73.69,87.85,9,36991,118
4327,61.66,70.84,13,39024,183
4328,6.47,51.47,15,74180,164
4329,18.13,85.73,10,59497,526
4330,80.06,35.08,6,41443,400
4331,91.33,69.41,3,31097,246
4332,53.97,77.54,8,74223,118
4333,29.02,65.76,11,55235,366
4334,11.14,70.87,7,61912,291
4335,18.29,76.56,4,79083,219
4336,96.5,72.19,9,36738,337
4337,35.16,78.36,15,73370,206
4338,77.89,79.76,8,78248,79
4339,89.75,56.68,5,66419,381
4340,93.13,48.51,6,34867,383
4341,93.31,80.81,17,70381,267
4342,58.5,56.34,11,50259,105
4343,38.78,70.04,8,76398,160
4344,79.9,68.88,12,78301,462
4345,46.52,36.52,9,68036,219
4346,17.88,50.83,8,23980,260
4347,48.76,85.54,11,74633,299
4348,86.78,66.57,4,64084,515
4349,26.4,72.38,8,66808,233
4350,81.19,66.15,8,61453,476
4351,50.83,65.54,2,79233,74
4352,78.26,69.85,13,34402,305
4353,18.34,54.89,5,76872,511
4354,66.31,47.97,14,61949,149
4355,56.14,61.44,5,76524,91
4356,83.02,63.49,8,60214,112
4357,74.85,54.74,12,32283,288
4358,16.75,70.09,7,23062,144
4359,92.74,40.51,14,48910,500
4360,16.3,81.98,14,30547,171
4361,69.13,86.53,14,70740,187
4362,9.87,36.97,14,48165,438
4363,45.06,67.7,14,24031,215
4364,76.73,93.62,7,41244,276
4365,51.14,87.6,16,67571,366
4366,63.33,63.85,3,40193,393
4367,28.9,65.0,16,56785,518
4368,22.96,40.12,9,34171,334
4369,32.04,58.29,15,73079,165
4370,53.11,62.56,13,23701,193
4371,93.83,69.23,6,47788,416
4372,11.76,74.75,13,77803,437
4373,25.9,93.67,3,34966,224
4374,18.82,37.43,13,79747,234
4375,74.27,75.07,4,70378,120
4376,74.33,78.28,3,27872,580
4377,50.8,57.6,7,57487,313
4378,47.36,57.24,5,69375,487
4379,94.07,66.16,5,66008,549
4380,22.43,86.44,15,71753,478
4381,88.74,61.51,12,71587,131
4382,14.23,70.06,13,24553,579
4383,19.95,94.4,14,52647,459
4384,94.05,68.9,5,42075,81
4385,29.83,86.79,3,55239,186
4386,85.8,89.61,5,29986,150
4387,57.64,78.9,2,32378,177
4388,7.0,84.03,11,33174,435
4389,96.73,36.32,11,25193,320
4390,46.06,94.35,12,34597,296
4391,30.5,51.61,6,69145,62
4392,11.95,42.53,17,25596,269
4393,97.4,62.82,11,66361,79
4394,24.1,51.32,11,43381,200
4395,73.52,73.71,12,55607,347
4396,10.42,93.59,12,57348,107
4397,96.84,61.77,16,25547,451
4398,24.85,62.11,3,68171,391
4399,68.8,44.36,7,74547,287
4400,12.78,45.6,17,56714,437
4401,95.45,47.91,5,56608,270
4402,54.6,81.95,3,56678,94
4403,55.39,84.77,9,70451,285
4404,19.75,67.43,16,52976,345
4405,23.9,94.97,16,44566,579
4406,90.47,38.04,3,78433,503
4407,85.91,76.94,2,29361,403
4408,45.14,54.27,13,76199,352
4409,37.17,45.64,5,79484,351
4410,33.52,61.77,16,55493,154
4411,83.54,80.67,4,72191,419
4412,37.62,60.32,8,51139,558
4413,11.05,74.08,9,56402,238
4414,92.33,48.34,14,64218,69
4415,74.86,67.4,10,43745,578
4416,43.63,57.95,6,68412,206
4417,53.73,77.27,13,39359,408
4418,45.08,45.3,13,43984,200
4419,74.19,91.71,14,43497,60
4420,35.96,63.56,5,66762,231
4421,38.96,37.07,8,31251,263
4422,49.97,61.97,2,48861,314
4423,24.1,53.69,3,47153,136
4424,11.13,55.97,15,33959,424
4425,96.79,71.55,9,52782,478
4426,86.03,41.95,16,58093,478
4427,39.53,75.53,7,74111,210
4428,86.7,44.14,5,48261,242
4429,53.12,79.16,2,63592,456
4430,9.59,85.38,8,79319,372
4431,20.06,93.98,12,57208,481
4432,87.21,41.78,10,38601,506
4433,92.26,51.4,17,39878,199
4434,76.98,82.76,2,32780,103
4435,51.72,61.48,11,26139,247
4436,28.02,37.26,9,78873,70
4437,25.92,90.45,12,78256,579
4438,69.34,56.59,16,29920,534
4439,60.56,75.54,17,51822,187
4440,8.37,88.94,16,42200,531
4441,23.4,74.81,2,39693,224
4442,86.06,64.75,6,39161,132
4443,71.42,49.91,13,50705,526
4444,22.69,58.43,11,65688,207
4445,17.89,59.14,11,26139,358
4446,38.84,43.34,15,24672,214
4447,55.79,51.59,3,41224,465
4448,37.66,49.27,17,58868,305
4449,36.61,59.8,14,67545,392
4450,36.73,76.08,6,33402,519
4451,44.08,74.87,14,72440,523
4452,39.38,38.73,8,39389,179
4453,94.75,42.81,3,63486,111
4454,83.69,84.11,5,37016,75
4455,70.49,94.35,15,68983,299
4456,24.47,38.65,6,62176,119
4457,25.12,67.74,6,45727,532
4458,85.42,44.14,6,44793,86
4459,21.66,91.36,4,55886,99
4460,71.95,51.47,12,36432,284
4461,27.71,91.22,5,75715,250
4462,93.88,84.2,4,72300,370
4463,91.65,55.34,11,25965,231
4464,89.44,89.31,13,62041,506
4465,69.69,63.23,4,59950,350
4466,83.37,77.69,13,50482,78
4467,39.24,72.02,12,49239,175
4468,16.84,79.2,16,43698,113
4469,14.87,45.48,5,41406,89
4470,14.98,76.36,10,36604,360
4471,91.91,51.03,15,49886,504
4472,50.87,84.54,3,46736,62
4473,69.01,50.82,6,53360,438
4474,91.2,61.76,14,78573,575
4475,76.71,37.48,15,45121,361
4476,25.33,68.9,10,47359,186
4477,87.74,61.75,3,31668,490
4478,13.42,51.48,10,66032,367
4479,87.66,94.42,5,66743,368
4480,22.66,70.02,11,50706,571
4481,89.63,94.96,3,33367,259
4482,17.87,93.09,9,50597,232
4483,26.05,63.71,2,38071,507
4484,12.47,93.88,10,35204,105
4485,70.41,46.46,11,63425,243
4486,73.1,38.69,7,47639,348
4487,37.77,50.55,14,62543,531
4488,96.48,58.7,10,66095,495
4489,43.23,51.83,11,77653,560
4490,42.27,48.65,10,43391,469
4491,93.25,55.74,11,44537,311
4492,97.84,94.74,6,32477,104
4493,23.91,57.26,10,65406,197
4494,67.79,75.84,15,53752,492
4495,13.24,90.08,7,72880,323
4496,10.59,52.93,3,78270,531
4497,73.32,88.16,11,29102,354
4498,80.51,94.6,11,36956,226
4499,19.45,78.85,6,27304,397
4500,47.13,81.29,8,51549,441
4501,25.05,77.54,11,32208,388
4502,43.13,91.25,2,35209,128
4503,20.92,74.7,6,25987,89
4504,82.85,39.23,5,32254,317
4505,99.81,65.9,11,79531,109
4506,15.96,49.01,7,46429,261
4507,89.98,54.18,6,46094,426
4508,60.08,70.16,2,25674,508
4509,78.13,67.75,11,42276,239
4510,95.8,67.44,4,78122,120
4511,17.7,94.05,13,45280,267
4512,20.03,70.11,4,56412,110
4513,72.43,57.46,5,38464,536
4514,99.59,41.62,16,62846,282
4515,51.67,83.7,6,73672,273
4516,70.54,43.79,12,44970,358
4517,47.94,61.61,15,41430,307
4518,80.47,87.09,5,67426,429
4519,20.34,36.25,11,41071,249
4520,22.06,59.79,14,36046,83
4521,54.77,38.39,8,31217,57
4522,28.81,84.9,5,42220,116
4523,85.7,41.48,5,58728,394
4524,90.56,59.75,7,34332,182
4525,72.69,68.05,12,31954,574
4526,43.53,84.58,7,72492,454
4527,74.36,37.08,7,61255,301
4528,90.71,70.19,13,53009,171
4529,82.5,57.85,16,59718,265
4530,98.46,80.55,11,37639,560
4531,72.6,86.16,1,53990,85
4532,69.72,76.13,10,74831,360
4533,89.2,85.58,4,31218,361
4534,87.5,56.82,13,57480,582
4535,30.42,94.05,14,73895,392
4536,91.44,57.94,5,34436,558
4537,84.97,86.81,16,62634,294
4538,42.55,85.4,5,56127,215
4539,99.13,78.45,10,53956,375
4540,17.36,35.19,11,74725,409
4541,84.57,55.49,12,69060,492
4542,78.31,93.76,10,37603,131
4543,43.87,44.97,1,33363,407
4544,19.7,50.77,13,30725,537
4545,93.21,43.8,3,55140,350
4546,13.54,50.75,16,78510,474
4547,89.5,83.2,11,34860,441
4548,59.2,36.33,13,51987,376
4549,10.55,36.77,7,63751,521
4550,14.83,40.53,15,76966,490
4551,17.61,58.05,4,37719,57
4552,30.74,44.6,14,26887,229
4553,87.59,77.11,10,74524,208
4554,29.5,83.32,11,57264,365
4555,89.03,64.11,10,79389,157
4556,56.77,76.63,4,54382,535
4557,9.04,62.82,9,30464,266
4558,94.63,58.84,17,32392,474
4559,87.53,83.19,14,39186,440
4560,92.25,39.49,8,26737,208
4561,71.31,69.33,7,39718,547
4562,70.67,80.78,16,67080,376
4563,92.14,58.48,4,28127,319
4564,50.28,37.03,5,42234,254
4565,47.79,72.36,14,58428,430
4566,76.12,46.98,1,33505,247
4567,98.58,67.3,9,23607,517
4568,23.64,41.81,3,36099,183
4569,10.52,88.53,6,48365,87
4570,93.82,36.84,3,44954,568
4571,91.96,86.57,5,25350,214
4572,47.3,61.9,11,34763,436
4573,67.66,81.7,9,23295,580
4574,33.83,85.59,13,71503,191
4575,39.78,70.98,3,45913,214
4576,56.78,49.75,14,25580,380
4577,34.71,45.01,12,34455,344
4578,36.42,71.03,4,48194,487
4579,78.8,45.36,12,38446,127
4580,73.14,56.22,6,34525,177
4581,14.02,59.22,10,24218,376
4582,50.73,37.08,11,78209,433
4583,30.48,88.0,2,58703,398
4584,85.19,46.09,2,44770,133
4585,44.6,65.67,15,74883,157
4586,92.79,40.78,4,64988,111
4587,70.56,79.56,3,40629,391
4588,66.66,38.47,6,42871,147
4589,80.77,72.43,15,40761,550
4590,37.64,48.92,9,74561,474
4591,88.56,82.46,5,76620,344
4592,85.59,38.08,15,43867,234
4593,32.51,76.7,10,78970,559
4594,99.08,44.03,4,31805,373
4595,41.0,39.92,9,56862,198
4596,11.7,37.62,3,78826,177
4597,93.72,47.04,6,78241,442
4598,15.98,38.55,10,67205,433
4599,62.18,85.6,12,70182,571
4600,53.78,65.74,3,39158,263
4601,30.32,75.35,4,26698,423
4602,63.09,56.55,6,77674,462
4603,30.83,36.3,4,38029,192
4604,70.46,49.84,13,65310,99
4605,48.97,55.65,7,54363,493
4606,73.49,42.97,10,74308,459
4607,38.44,87.34,11,44498,233
4608,21.11,58.85,7,57148,551
4609,40.08,57.64,8,74922,456
4610,25.6,68.71,16,27535,363
4611,83.57,58.97,10,32233,354
4612,32.35,51.95,8,69001,206
4613,50.97,78.76,4,61078,330
4614,97.59,80.77,3,36297,542
4615,81.62,42.8,8,49320,66
4616,6.44,58.37,1,62392,487
4617,16.45,39.81,9,67433,400
4618,89.23,83.74,10,67438,240
4619,98.29,89.42,5,31153,419
4620,49.94,41.7,7,43263,80
4621,15.58,73.7,5,79590,118
4622,94.78,45.62,10,56205,435
4623,57.54,52.42,4,34849,550
4624,79.78,47.62,10,62642,569
4625,47.43,58.77,5,35930,460
4626,28.18,82.17,9,60190,153
4627,18.88,75.21,10,41556,206
4628,22.45,40.71,13,40007,511
4629,19.55,50.78,14,66359,385
4630,32.17,64.58,9,55534,109
4631,48.05,48.31,3,44354,237
4632,50.78,57.19,7,31958,545
4633,86.48,79.35,7,71260,169
4634,50.34,80.45,14,58498,177
4635,17.05,38.95,11,25118,426
4636,58.89,76.66,3,24125,428
4637,98.71,45.1,1,50561,330
4638,82.16,43.4,16,63864,72
4639,20.23,42.79,14,42518,524
4640,56.36,45.35,9,71396,54
4641,8.18,93.59,2,55848,564
4642,20.87,75.46,8,32118,116
4643,15.61,88.01,4,26914,357
4644,90.74,41.45,8,46632,518
4645,94.23,75.07,14,45583,382
4646,85.75,77.67,8,77560,431
4647,29.45,58.83,1,51244,531
4648,74.76,87.78,16,39612,485
4649,71.75,71.7,12,42468,493
4650,17.52,52.06,3,68995,546
4651,81.89,80.04,15,76988,303
4652,96.43,41.04,12,78252,56
4653,15.01,58.85,10,46189,192
4654,96.87,92.31,4,63101,364
4655,5.99,91.39,14,35394,333
4656,80.31,66.63,11,51320,374
4657,11.8,65.1,15,31403,464
4658,96.89,46.95,10,36770,438
4659,43.09,81.12,8,28309,285
4660,22.03,53.67,6,67305,319
4661,19.42,72.51,12,27129,354
4662,83.59,92.47,10,79785,298
4663,37.44,89.0,14,66091,158
4664,56.31,86.65,10,32590,486
4665,62.94,85.51,7,26607,269
4666,67.29,57.67,8,52882,414
4667,83.78,36.33,5,56298,359
4668,45.54,45.65,13,53770,368
4669,47.41,89.22,13,30384,433
4670,51.7,48.15,15,71709,160
4671,29.24,49.57,2,63955,181
4672,73.74,49.15,5,32360,192
4673,78.45,49.99,5,31880,321
4674,70.94,84.88,15,44487,169
4675,5.77,87.99,12,43035,584
4676,56.87,88.17,11,62770,449
4677,25.79,82.44,7,70511,324
4678,25.79,80.7,10,77299,473
4679,21.32,47.56,9,53230,399
4680,50.36,64.95,16,72800,390
4681,24.49,82.77,3,69954,329
4682,89.84,63.66,4,48123,409
4683,59.65,92.79,3,67299,118
4684,87.89,69.27,6,72077,547
4685,42.25,86.01,3,35970,99
4686,37.35,78.1,2,70904,279
4687,92.82,37.69,13,67673,376
4688,34.55,83.05,17,45349,439
4689,62.47,59.74,17,23680,237
4690,97.68,69.39,10,27360,461
4691,62.06,67.89,3,66303,274
4692,5.72,74.8,2,67694,580
4693,12.25,73.72,5,67054,91
4694,98.26,51.4,5,24950,481
4695,8.05,56.27,2,55766,580
4696,22.76,88.8,15,78623,543
4697,10.46,50.34,15,23034,158
4698,66.22,66.51,5,25337,171
4699,92.72,72.14,2,51557,461
4700,32.01,68.65,7,70186,383
4701,63.08,80.38,4,34984,540
4702,36.12,92.59,10,70807,464
4703,76.87,51.84,16,50808,545
4704,88.0,55.49,7,47345,290
4705,69.24,57.42,12,65598,192
4706,10.34,62.65,16,42108,579
4707,35.63,41.37,1,71775,298
4708,67.22,57.34,4,40777,462
4709,74.45,83.76,5,59600,515
4710,19.61,80.22,13,69462,550
